0.000000000000000000e+00, 3.591700000000000000e+04
4.959612880353745573e-06, 3.440700000000000000e+04
9.919225760707491146e-06, 3.192100000000000000e+04
1.487883864106123587e-05, 3.256800000000000000e+04
1.983845152141498229e-05, 3.444000000000000000e+04
2.479806440176872702e-05, 3.254500000000000000e+04
2.975767728212247174e-05, 2.824800000000000000e+04
3.471729016247621986e-05, 2.662800000000000000e+04
3.967690304282996458e-05, 2.729800000000000000e+04
4.463651592318370931e-05, 2.345000000000000000e+04
4.959612880353745404e-05, 2.422500000000000000e+04
5.455574168389119876e-05, 2.143600000000000000e+04
5.951535456424494349e-05, 1.940100000000000000e+04
6.447496744459869499e-05, 1.791600000000000000e+04
6.943458032495243972e-05, 1.707600000000000000e+04
7.439419320530618444e-05, 1.646400000000000000e+04
7.935380608565992917e-05, 1.201500000000000000e+04
8.431341896601367389e-05, 1.208100000000000000e+04
8.927303184636741862e-05, 1.281800000000000000e+04
9.423264472672116334e-05, 9.355000000000000000e+03
9.919225760707490807e-05, 1.035400000000000000e+04
1.041518704874286528e-04, 7.557000000000000000e+03
1.091114833677823975e-04, 8.674000000000000000e+03
1.140710962481361422e-04, 1.014700000000000000e+04
1.190307091284898870e-04, 7.405000000000000000e+03
1.239903220088436453e-04, 1.158800000000000000e+04
1.289499348891973900e-04, 9.216000000000000000e+03
1.339095477695511347e-04, 9.885000000000000000e+03
1.388691606499048794e-04, 1.339800000000000000e+04
1.438287735302586242e-04, 1.435400000000000000e+04
1.487883864106123689e-04, 1.405900000000000000e+04
1.537479992909661136e-04, 1.664900000000000000e+04
1.587076121713198583e-04, 1.649300000000000000e+04
1.636672250516736031e-04, 1.878000000000000000e+04
1.686268379320273478e-04, 2.050500000000000000e+04
1.735864508123810925e-04, 2.384600000000000000e+04
1.785460636927348372e-04, 2.645100000000000000e+04
1.835056765730885820e-04, 2.636300000000000000e+04
1.884652894534423267e-04, 2.974400000000000000e+04
1.934249023337960714e-04, 3.264300000000000000e+04
1.983845152141498161e-04, 3.291300000000000000e+04
2.033441280945035609e-04, 3.627800000000000000e+04
2.083037409748573056e-04, 3.901200000000000000e+04
2.132633538552110503e-04, 3.909200000000000000e+04
2.182229667355647950e-04, 4.281900000000000000e+04
2.231825796159185398e-04, 4.371600000000000000e+04
2.281421924962722845e-04, 4.604900000000000000e+04
2.331018053766260292e-04, 4.978300000000000000e+04
2.380614182569797739e-04, 5.077900000000000000e+04
2.430210311373335187e-04, 5.150600000000000000e+04
2.479806440176872905e-04, 5.203700000000000000e+04
2.529402568980410352e-04, 5.221200000000000000e+04
2.578998697783947800e-04, 5.581200000000000000e+04
2.628594826587485247e-04, 5.496700000000000000e+04
2.678190955391022694e-04, 5.679800000000000000e+04
2.727787084194560141e-04, 5.684500000000000000e+04
2.777383212998097589e-04, 5.572100000000000000e+04
2.826979341801635036e-04, 5.443500000000000000e+04
2.876575470605172483e-04, 5.743400000000000000e+04
2.926171599408709930e-04, 5.636300000000000000e+04
2.975767728212247378e-04, 5.446600000000000000e+04
3.025363857015784825e-04, 5.393000000000000000e+04
3.074959985819322272e-04, 5.353800000000000000e+04
3.124556114622859719e-04, 5.325300000000000000e+04
3.174152243426397167e-04, 4.925800000000000000e+04
3.223748372229934614e-04, 4.990000000000000000e+04
3.273344501033472061e-04, 4.681100000000000000e+04
