SES_fclk_1000_kHz__Wg_16_Ww_3_DF_16_AS_15.csv | SNR=62.085 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_3_DF_16_AS_15.csv | SNR=62.085 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_3_DF_16_AS_31.csv | SNR=67.721 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_3_DF_16_AS_31.csv | SNR=67.721 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_3_DF_32_AS_15.csv | SNR=37.063 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_3_DF_32_AS_15.csv | SNR=37.063 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_3_DF_32_AS_31.csv | SNR=44.080 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_3_DF_32_AS_31.csv | SNR=44.080 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_16_AS_15.csv | SNR=69.502 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_16_AS_15.csv | SNR=69.502 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_16_AS_31.csv | SNR=70.904 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_16_AS_31.csv | SNR=70.904 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_32_AS_15.csv | SNR=57.010 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_32_AS_15.csv | SNR=57.010 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_32_AS_31.csv | SNR=64.187 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_4_DF_32_AS_31.csv | SNR=64.187 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_16_AS_15.csv | SNR=70.031 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_16_AS_15.csv | SNR=70.031 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_16_AS_31.csv | SNR=71.306 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_16_AS_31.csv | SNR=71.306 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_32_AS_15.csv | SNR=68.403 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_32_AS_15.csv | SNR=68.403 dB | Amp_dB,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_32_AS_31.csv | SNR=68.683 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_16_Ww_5_DF_32_AS_31.csv | SNR=68.683 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_16_AS_15.csv | SNR=53.034 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_16_AS_15.csv | SNR=53.034 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_16_AS_31.csv | SNR=54.549 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_16_AS_31.csv | SNR=54.549 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_32_AS_15.csv | SNR=38.212 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_32_AS_15.csv | SNR=38.212 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_32_AS_31.csv | SNR=42.469 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_3_DF_32_AS_31.csv | SNR=42.469 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_16_AS_15.csv | SNR=55.145 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_16_AS_15.csv | SNR=55.145 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_16_AS_31.csv | SNR=53.213 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_16_AS_31.csv | SNR=53.213 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_32_AS_15.csv | SNR=49.651 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_32_AS_15.csv | SNR=49.651 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_32_AS_31.csv | SNR=50.299 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_4_DF_32_AS_31.csv | SNR=50.299 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_16_AS_15.csv | SNR=49.465 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_16_AS_15.csv | SNR=49.465 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_16_AS_31.csv | SNR=48.613 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_16_AS_31.csv | SNR=48.613 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_32_AS_15.csv | SNR=47.706 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_32_AS_15.csv | SNR=47.706 dB | Amp_dB,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_32_AS_31.csv | SNR=45.729 dB | Freq_Hz,SES_fclk_1000_kHz__Wg_8_Ww_5_DF_32_AS_31.csv | SNR=45.729 dB | Amp_dB,DSM raw bitstream | SQNR=71.047 dB | Freq_Hz,DSM raw bitstream | SQNR=71.047 dB | Amp_dB,DSM ideally filtered bitstream | SQNR=71.003 dB | Freq_Hz,DSM ideally filtered bitstream | SQNR=71.003 dB | Amp_dB
12865.8536585363,-64.3594287927409,12865.8536585363,-65.9221060522317,6432.92682926814,-82.4455731731523,6432.92682926814,-59.5406205544261,12865.8536585363,-77.7045551290583,12865.8536585363,-83.0481148841422,6432.92682926814,-79.6297603943655,6432.92682926814,-74.3390033959937,12865.8536585363,-90.4979618728551,12865.8536585363,-102.919291092501,6432.92682926814,-117.571381577223,6432.92682926814,-93.6701817755903,12865.8536585363,-110.100916155709,12865.8536585363,-109.339640373633,6432.92682926814,-99.8505271186919,6432.92682926814,-98.4970809262812,12865.8536585363,-111.384406090901,12865.8536585363,-111.825813405337,6432.92682926814,-131.703655336114,6432.92682926814,-115.508741293229,12865.8536585363,-128.978223560377,12865.8536585363,-116.274775051498,6432.92682926814,-117.554465142362,6432.92682926814,-122.720978126024,25756.8359375,-51.5364972603461,25756.8359375,-129.584192329067
12926.8292682924,-72.0898818562449,12926.8292682924,-64.2593851916854,6463.41463414618,-63.0326933358983,6463.41463414618,-59.2057402220955,12926.8292682924,-79.0751647460967,12926.8292682924,-82.0711542289459,6463.41463414618,-80.2876106247819,6463.41463414618,-83.9535521398395,12926.8292682924,-97.0973097395771,12926.8292682924,-101.797802385573,6463.41463414618,-100.009574457585,6463.41463414618,-102.773195528975,12926.8292682924,-106.918878058312,12926.8292682924,-112.353460299372,6463.41463414618,-96.4299533358072,6463.41463414618,-99.8456892628657,12926.8292682924,-118.603392035844,12926.8292682924,-116.661983542191,6463.41463414618,-118.335045032157,6463.41463414618,-111.235115754539,12926.8292682924,-119.594071068402,12926.8292682924,-117.007569857833,6463.41463414618,-118.728489605284,6463.41463414618,-122.061109411735,25878.90625,-51.4751490564902,25878.90625,-129.624809028328
12987.8048780485,-71.7133999091486,12987.8048780485,-66.3525807188652,6493.90243902423,-54.9972454784983,6493.90243902423,-57.9947800927967,12987.8048780485,-72.0317628555178,12987.8048780485,-80.4423038121681,6493.90243902423,-73.8486102367368,6493.90243902423,-82.0197501692619,12987.8048780485,-96.8558975869998,12987.8048780485,-109.196771216616,6493.90243902423,-90.3523660452766,6493.90243902423,-108.613645032094,12987.8048780485,-106.520971868742,12987.8048780485,-110.792283958921,6493.90243902423,-94.180723185135,6493.90243902423,-101.169529917264,12987.8048780485,-120.157168853507,12987.8048780485,-124.917187487921,6493.90243902423,-111.863954910029,6493.90243902423,-113.122064561348,12987.8048780485,-120.392131558568,12987.8048780485,-115.49157536018,6493.90243902423,-117.051641433457,6493.90243902423,-124.246081553421,26000.9765625,-61.6741868271876,26000.9765625,-129.665234854223
13048.7804878046,-74.8501501603225,13048.7804878046,-72.0593582878939,6524.39024390228,-54.2005002036022,6524.39024390228,-56.7566574286926,13048.7804878046,-68.3749728218126,13048.7804878046,-83.3858492087581,6524.39024390228,-70.3156840457197,6524.39024390228,-76.0286482269978,13048.7804878046,-93.5216974871154,13048.7804878046,-104.252539369491,6524.39024390228,-85.6578048112403,6524.39024390228,-100.438778158027,13048.7804878046,-105.894289427524,13048.7804878046,-106.522702593976,6524.39024390228,-96.7608016912688,6524.39024390228,-103.324129238776,13048.7804878046,-118.317292157526,13048.7804878046,-119.057123703183,6524.39024390228,-114.126108427366,6524.39024390228,-115.484217450344,13048.7804878046,-129.549131219155,13048.7804878046,-116.545552498596,6524.39024390228,-114.584606473075,6524.39024390228,-132.016624815933,26123.046875,-48.1972596190065,26123.046875,-129.705474431151
13109.7560975607,-73.6714285918852,13109.7560975607,-72.3708414374409,6554.87804878033,-53.3141469735285,6554.87804878033,-56.0132873858638,13109.7560975607,-69.5032322665604,13109.7560975607,-89.9122806216609,6554.87804878033,-69.209117572533,6554.87804878033,-76.6478988265523,13109.7560975607,-93.5467683369586,13109.7560975607,-101.836025319261,6554.87804878033,-85.8477554973965,6554.87804878033,-97.3418947753871,13109.7560975607,-104.580590701143,13109.7560975607,-104.747449798046,6554.87804878033,-99.4255516075441,6554.87804878033,-110.686988004602,13109.7560975607,-117.829669155716,13109.7560975607,-115.770489690034,6554.87804878033,-131.138796501973,6554.87804878033,-116.8238202434,13109.7560975607,-117.18432259906,13109.7560975607,-119.973480350513,6554.87804878033,-118.69133089876,6554.87804878033,-121.846930120236,26245.1171875,-43.8343339688342,26245.1171875,-129.745533672583
13170.7317073168,-64.5115431637147,13170.7317073168,-68.1283803599922,6585.36585365838,-50.3941533862547,6585.36585365838,-60.667792013217,13170.7317073168,-74.8581760945566,13170.7317073168,-81.0429466552563,6585.36585365838,-71.6470207312379,6585.36585365838,-84.1830025656263,13170.7317073168,-96.6116658838334,13170.7317073168,-101.759898551873,6585.36585365838,-94.6189256224823,6585.36585365838,-95.9207605741949,13170.7317073168,-104.940633346081,13170.7317073168,-106.322926521509,6585.36585365838,-103.747378685912,6585.36585365838,-114.097726020304,13170.7317073168,-126.068062978408,13170.7317073168,-116.191291008145,6585.36585365838,-112.038476700938,6585.36585365838,-121.932294170627,13170.7317073168,-113.965335810861,13170.7317073168,-130.717832160515,6585.36585365838,-122.192147253924,6585.36585365838,-118.007752879509,26367.1875,-46.1619753326641,26367.1875,-129.785403049065
13231.7073170728,-64.730603966046,13231.7073170728,-65.0128039334031,6615.85365853642,-50.3851388985558,6615.85365853642,-63.5093007610607,13231.7073170728,-75.8917289900385,13231.7073170728,-81.1596417268765,6615.85365853642,-79.8461869152081,6615.85365853642,-89.9018489847731,13231.7073170728,-95.2509793377326,13231.7073170728,-102.050759940877,6615.85365853642,-94.3057427225579,6615.85365853642,-101.683380956523,13231.7073170728,-109.385375086281,13231.7073170728,-109.245453608242,6615.85365853642,-100.836725745491,6615.85365853642,-105.100308556703,13231.7073170728,-120.523706907676,13231.7073170728,-119.088855156657,6615.85365853642,-107.743132105449,6615.85365853642,-129.124825687654,13231.7073170728,-114.110647259101,13231.7073170728,-124.85467482501,6615.85365853642,-116.889940457406,6615.85365853642,-119.180132518658,26489.2578125,-57.4124267874428,26489.2578125,-129.825096597729
13292.6829268289,-63.1896559534027,13292.6829268289,-62.6516280164327,6646.34146341447,-58.2839909403573,6646.34146341447,-58.7107325377204,13292.6829268289,-74.3106293220145,13292.6829268289,-90.5639663641134,6646.34146341447,-75.8349284571844,6646.34146341447,-90.2444522814003,13292.6829268289,-92.0127410989607,13292.6829268289,-102.619510070802,6646.34146341447,-89.2958594186347,6646.34146341447,-101.615422770704,13292.6829268289,-111.628527225064,13292.6829268289,-114.115055570533,6646.34146341447,-97.5170512710588,6646.34146341447,-103.164208261075,13292.6829268289,-113.422733666949,13292.6829268289,-119.893966516686,6646.34146341447,-108.221050553869,6646.34146341447,-127.438041892865,13292.6829268289,-114.782700843735,13292.6829268289,-124.49718573861,6646.34146341447,-113.697696568239,6646.34146341447,-115.255628297462,26611.328125,-56.2573089227534,26611.328125,-129.864608230146
13353.658536585,-61.2434718904334,13353.658536585,-62.2186852224323,6676.82926829252,-52.7978494388056,6676.82926829252,-61.7080144953058,13353.658536585,-71.132055687375,13353.658536585,-86.2706538562468,6676.82926829252,-78.513657850823,6676.82926829252,-92.8710048037846,13353.658536585,-90.1499651949411,13353.658536585,-101.932134632072,6676.82926829252,-87.846146336685,6676.82926829252,-101.148451588248,13353.658536585,-110.114484295191,13353.658536585,-122.534664939193,6676.82926829252,-102.308065191689,6676.82926829252,-105.043581027238,13353.658536585,-111.613130130108,13353.658536585,-110.814714085532,6676.82926829252,-112.225978350532,6676.82926829252,-123.080847612368,13353.658536585,-115.032959551525,13353.658536585,-129.403106634104,6676.82926829252,-114.992675311893,6676.82926829252,-113.207154575832,26733.3984375,-54.7723343687027,26733.3984375,-129.903941216575
13414.6341463411,-60.614492567055,13414.6341463411,-62.3374959131587,6707.31707317057,-52.0896990225173,6707.31707317057,-66.9056586659333,13414.6341463411,-69.4878123636298,13414.6341463411,-80.4800286914324,6707.31707317057,-88.2741215836631,6707.31707317057,-86.2636028662279,13414.6341463411,-91.3988743931665,13414.6341463411,-99.2927907803909,6707.31707317057,-89.6875203941931,6707.31707317057,-97.4490590868977,13414.6341463411,-108.252607701231,13414.6341463411,-112.042918005658,6707.31707317057,-101.823612168767,6707.31707317057,-106.567620712133,13414.6341463411,-110.556071732058,13414.6341463411,-109.202658064034,6707.31707317057,-117.057955188098,6707.31707317057,-119.937160109839,13414.6341463411,-115.385293529604,13414.6341463411,-123.299749331621,6707.31707317057,-112.427555502339,6707.31707317057,-115.72377613755,26855.46875,-69.5773110130241,26855.46875,-129.94309865394
13475.6097560972,-62.9236614837768,13475.6097560972,-64.7993905923537,6737.80487804862,-61.7088598185714,6737.80487804862,-61.6360828444672,13475.6097560972,-71.2323799353233,13475.6097560972,-82.8796199580127,6737.80487804862,-78.0129413329507,6737.80487804862,-86.5531609673546,13475.6097560972,-96.0777135623324,13475.6097560972,-99.3972879459587,6737.80487804862,-90.3448884983022,6737.80487804862,-94.9544003297218,13475.6097560972,-107.893743469625,13475.6097560972,-110.836968266821,6737.80487804862,-98.4891181978452,6737.80487804862,-105.823662629023,13475.6097560972,-111.140987501981,13475.6097560972,-113.289571693619,6737.80487804862,-109.796790084905,6737.80487804862,-122.925041871973,13475.6097560972,-114.298208828239,13475.6097560972,-126.318242043508,6737.80487804862,-105.984445646204,6737.80487804862,-129.600597052075,26977.5390625,-50.4551837333175,26977.5390625,-129.982081083828
13536.5853658533,-70.3484388806349,13536.5853658533,-65.9697631127713,6768.29268292666,-58.3145325476913,6768.29268292666,-58.8505513832743,13536.5853658533,-77.9731700502991,13536.5853658533,-96.5673381657416,6768.29268292666,-70.5023680942616,6768.29268292666,-81.302352572634,13536.5853658533,-100.549706160565,13536.5853658533,-102.628934060355,6768.29268292666,-90.650438326671,6768.29268292666,-96.3438084041324,13536.5853658533,-111.604557980965,13536.5853658533,-109.970325379959,6768.29268292666,-101.225117451685,6768.29268292666,-108.697584032335,13536.5853658533,-117.259824317542,13536.5853658533,-113.333591029225,6768.29268292666,-109.72864430563,6768.29268292666,-125.020331356352,13536.5853658533,-110.836871722167,13536.5853658533,-113.33974536417,6768.29268292666,-104.091176835059,6768.29268292666,-114.29411096805,27099.609375,-46.3876777385908,27099.609375,-130.020887657796
13597.5609756094,-68.1071111255986,13597.5609756094,-65.6366866220852,6798.78048780471,-54.4017856912529,6798.78048780471,-64.1828742236628,13597.5609756094,-91.7366174922697,13597.5609756094,-80.6525298748111,6798.78048780471,-71.402386203855,6798.78048780471,-81.1729855015005,13597.5609756094,-104.111532366934,13597.5609756094,-102.67720185983,6798.78048780471,-87.4325461579926,6798.78048780471,-93.3963089836274,13597.5609756094,-127.116520524721,13597.5609756094,-106.655721305444,6798.78048780471,-104.875236373064,6798.78048780471,-109.741930964922,13597.5609756094,-125.846139069382,13597.5609756094,-107.290901942106,6798.78048780471,-117.5139054003,6798.78048780471,-124.492701824433,13597.5609756094,-108.049726013774,13597.5609756094,-105.036498155434,6798.78048780471,-115.259150150735,6798.78048780471,-108.29836411848,27221.6796875,-48.1225860545564,27221.6796875,-130.059525528765
13658.5365853655,-71.4533262180787,13658.5365853655,-70.5414025756661,6829.26829268276,-54.7893951266329,6829.26829268276,-60.4458304922563,13658.5365853655,-87.341445804367,13658.5365853655,-79.3607627889783,6829.26829268276,-86.8545721976523,6829.26829268276,-84.2947148805575,13658.5365853655,-110.456032800505,13658.5365853655,-103.666412327724,6829.26829268276,-88.1639138271191,6829.26829268276,-94.7440761069213,13658.5365853655,-125.997810578522,13658.5365853655,-105.729769915789,6829.26829268276,-99.7764967799016,6829.26829268276,-108.963455063584,13658.5365853655,-122.048428956485,13658.5365853655,-107.424949121493,6829.26829268276,-108.982461041725,6829.26829268276,-125.309172971657,13658.5365853655,-105.548209577277,13658.5365853655,-102.655599232499,6829.26829268276,-102.935480308928,6829.26829268276,-103.663343656505,27343.75,-42.0574006707831,27343.75,-130.097990749699
13719.5121951216,-68.4336826978482,13719.5121951216,-63.3938315696412,6859.75609756081,-53.1657775114264,6859.75609756081,-54.6517845372104,13719.5121951216,-80.8799641349383,13719.5121951216,-82.2835196721341,6859.75609756081,-74.1115260556479,6859.75609756081,-76.7778139659398,13719.5121951216,-103.147091920298,13719.5121951216,-107.5013562999,6859.75609756081,-101.780316841702,6859.75609756081,-102.142495128473,13719.5121951216,-114.364862031068,13719.5121951216,-106.567217930734,6859.75609756081,-96.7313783585364,6859.75609756081,-109.327034268313,13719.5121951216,-117.686652111175,13719.5121951216,-112.389358448945,6859.75609756081,-111.623729217996,6859.75609756081,-115.740922182332,13719.5121951216,-107.230837873518,13719.5121951216,-105.723264385529,6859.75609756081,-100.446523290648,6859.75609756081,-99.5012393698084,27465.8203125,-39.1044247656186,27465.8203125,-130.136286988493
13780.4878048777,-60.3129577557255,13780.4878048777,-64.5820577808455,6890.24390243886,-51.0905777129883,6890.24390243886,-51.5749971204886,13780.4878048777,-81.5086370566634,13780.4878048777,-82.4525363121869,6890.24390243886,-69.0781847307535,6890.24390243886,-73.1501775637,13780.4878048777,-103.187185870466,13780.4878048777,-115.27105166015,6890.24390243886,-91.9684939666809,6890.24390243886,-101.274368244326,13780.4878048777,-109.764632750237,13780.4878048777,-109.085375369089,6890.24390243886,-96.5946396273686,6890.24390243886,-109.036456668859,13780.4878048777,-116.342578548882,13780.4878048777,-122.301879609085,6890.24390243886,-136.354490241567,6890.24390243886,-111.31266949924,13780.4878048777,-112.725795238056,13780.4878048777,-114.406299814311,6890.24390243886,-104.388921465554,6890.24390243886,-99.7676556874363,27587.890625,-39.6921530405936,27587.890625,-130.174416371361
13841.4634146338,-56.9158678814951,13841.4634146338,-79.4189381436945,6920.73170731691,-50.5886448845077,6920.73170731691,-53.399606647831,13841.4634146338,-86.7846766759875,13841.4634146338,-83.7383356801399,6920.73170731691,-70.1846502710267,6920.73170731691,-75.9241389377087,13841.4634146338,-100.422794814396,13841.4634146338,-110.333836594346,6920.73170731691,-88.9069852448594,6920.73170731691,-100.129069827466,13841.4634146338,-111.628726010678,13841.4634146338,-113.136660406725,6920.73170731691,-101.467821758023,6920.73170731691,-104.634822951362,13841.4634146338,-120.143419859084,13841.4634146338,-116.351256243104,6920.73170731691,-129.063603600847,6920.73170731691,-102.434626386966,13841.4634146338,-117.116638307386,13841.4634146338,-127.597290724293,6920.73170731691,-108.956201450067,6920.73170731691,-105.353330934731,27709.9609375,-43.2073931789972,27709.9609375,-130.212378255197
13902.4390243899,-56.7675174023116,13902.4390243899,-76.7205881567837,6951.21951219495,-51.9451450754958,6951.21951219495,-61.1775161633853,13902.4390243899,-87.7012366525832,13902.4390243899,-89.5661299461812,6951.21951219495,-79.5610529382812,6951.21951219495,-83.572045773417,13902.4390243899,-102.298473354112,13902.4390243899,-106.209312930147,6951.21951219495,-92.9020538282717,6951.21951219495,-101.333292138184,13902.4390243899,-110.918094805361,13902.4390243899,-119.887907391503,6951.21951219495,-108.648645365222,6951.21951219495,-103.210367175099,13902.4390243899,-125.398742602491,13902.4390243899,-110.345543538152,6951.21951219495,-128.713757936114,6951.21951219495,-101.970100676654,13902.4390243899,-125.853027449876,13902.4390243899,-118.53487796256,6951.21951219495,-113.574885988178,6951.21951219495,-112.476655984065,27832.03125,-54.2247909610688,27832.03125,-130.250176920424
13963.414634146,-58.4240531026948,13963.414634146,-73.4851255422529,6981.707317073,-54.8260443192164,6981.707317073,-56.8277181637187,13963.414634146,-77.3574579660915,13963.414634146,-82.4024575891348,6981.707317073,-72.2596760327423,6981.707317073,-79.6174934712969,13963.414634146,-98.0784879076096,13963.414634146,-108.813126167243,6981.707317073,-101.990850075565,6981.707317073,-100.750414118896,13963.414634146,-113.468172679032,13963.414634146,-115.011850859163,6981.707317073,-102.785416952401,6981.707317073,-100.79070906244,13963.414634146,-117.544605449421,13963.414634146,-113.028180543686,6981.707317073,-124.580042326844,6981.707317073,-106.68525537193,13963.414634146,-120.180873774134,13963.414634146,-113.742655793269,6981.707317073,-119.572722272671,6981.707317073,-117.703768452385,27954.1015625,-42.6537891019032,27954.1015625,-130.287810809788
14024.3902439021,-58.9241568449458,14024.3902439021,-66.8547321833123,7012.19512195105,-53.3781808528079,7012.19512195105,-52.2476424122204,14024.3902439021,-74.7862459834156,14024.3902439021,-83.3710576677931,7012.19512195105,-70.7976419526127,7012.19512195105,-79.8793414693568,14024.3902439021,-95.9660144353752,14024.3902439021,-108.22889683513,7012.19512195105,-92.8122766355564,7012.19512195105,-101.32075051824,14024.3902439021,-120.892631121895,14024.3902439021,-107.215325667033,7012.19512195105,-104.358213944229,7012.19512195105,-99.5380362402222,14024.3902439021,-114.928113391874,14024.3902439021,-126.489150004575,7012.19512195105,-122.398544664169,7012.19512195105,-113.997525847282,14024.3902439021,-121.898799498103,14024.3902439021,-115.644028826721,7012.19512195105,-121.624338326339,7012.19512195105,-123.194905131917,28076.171875,-39.3122042071259,28076.171875,-130.325283820286
14085.3658536582,-61.250803865094,14085.3658536582,-65.2283846833665,7042.6829268291,-49.5286500381169,7042.6829268291,-52.1689671321528,14085.3658536582,-75.0601131070637,14085.3658536582,-88.8971435649652,7042.6829268291,-72.6889408684662,7042.6829268291,-83.3552552764982,14085.3658536582,-96.8380640648007,14085.3658536582,-108.917661062023,7042.6829268291,-95.5381947633258,7042.6829268291,-100.222630626176,14085.3658536582,-126.727239706047,14085.3658536582,-106.750427917556,7042.6829268291,-103.609190283087,7042.6829268291,-100.096047640535,14085.3658536582,-117.306376301126,14085.3658536582,-118.536141281681,7042.6829268291,-126.671202371906,7042.6829268291,-116.250088692192,14085.3658536582,-120.805081848128,14085.3658536582,-117.707792070406,7042.6829268291,-114.873903481313,7042.6829268291,-121.929504929566,28198.2421875,-40.8287386037752,28198.2421875,-130.362594158452
14146.3414634143,-64.628212566975,14146.3414634143,-67.0414815230961,7073.17073170715,-48.2883838982296,7073.17073170715,-55.0124885158223,14146.3414634143,-75.8774842012689,14146.3414634143,-86.3855579846325,7073.17073170715,-74.1651211956885,7073.17073170715,-82.0942117035453,14146.3414634143,-97.6503231036453,14146.3414634143,-105.969369981087,7073.17073170715,-92.856127084598,7073.17073170715,-101.654986358606,14146.3414634143,-110.174150929083,14146.3414634143,-115.90343387074,7073.17073170715,-111.802067102103,7073.17073170715,-101.661928325811,14146.3414634143,-113.027017731435,14146.3414634143,-125.986481900594,7073.17073170715,-115.937725809767,7073.17073170715,-118.174626777262,14146.3414634143,-119.34068144139,14146.3414634143,-118.55839418855,7073.17073170715,-118.418795927837,7073.17073170715,-116.664612741243,28320.3125,-43.4110199896993,28320.3125,-130.399748234275
14207.3170731704,-62.1099356646592,14207.3170731704,-66.659759914997,7103.65853658519,-46.440685500476,7103.65853658519,-59.290757760213,14207.3170731704,-76.5116216149386,14207.3170731704,-86.6493715051183,7103.65853658519,-76.3216133673677,7103.65853658519,-79.2088585401165,14207.3170731704,-95.964656925261,14207.3170731704,-98.6043977296327,7103.65853658519,-96.7218711960848,7103.65853658519,-116.568342422312,14207.3170731704,-105.996087683985,14207.3170731704,-114.055748590117,7103.65853658519,-100.799114269764,7103.65853658519,-101.459439733112,14207.3170731704,-111.675542860169,14207.3170731704,-117.466085837956,7103.65853658519,-111.730900108046,7103.65853658519,-125.342565174884,14207.3170731704,-120.039412038207,14207.3170731704,-124.212741210017,7103.65853658519,-123.419457855052,7103.65853658519,-113.478501732863,28442.3828125,-43.1757825499852,28442.3828125,-130.436740776577
14268.2926829265,-61.15020943707,14268.2926829265,-66.0360483664624,7134.14634146324,-44.2438233365457,7134.14634146324,-68.3856743964626,14268.2926829265,-80.9964738999097,14268.2926829265,-96.583837509088,7134.14634146324,-79.6861266552109,7134.14634146324,-79.8119159056103,14268.2926829265,-96.2659264069308,14268.2926829265,-99.8869072773351,7134.14634146324,-93.3493299233786,7134.14634146324,-111.691692699167,14268.2926829265,-104.70864180374,14268.2926829265,-107.983903414167,7134.14634146324,-98.1563806291193,7134.14634146324,-99.2619399563344,14268.2926829265,-110.883480285008,14268.2926829265,-113.261432954061,7134.14634146324,-109.830220564379,7134.14634146324,-114.35087335972,14268.2926829265,-116.825826060101,14268.2926829265,-127.675034718949,7134.14634146324,-116.3739842491,7134.14634146324,-113.034659654768,28564.453125,-41.4047712525609,28564.453125,-130.47358004231
14329.2682926826,-64.3835043261967,14329.2682926826,-68.6732611732505,7164.63414634129,-44.4922147493899,7164.63414634129,-68.7857810521242,14329.2682926826,-81.1631149131399,14329.2682926826,-92.4645018577156,7164.63414634129,-84.1641943768037,7164.63414634129,-82.8490585269344,14329.2682926826,-106.634631186837,14329.2682926826,-109.131611768145,7164.63414634129,-87.2190955917548,7164.63414634129,-110.589197479039,14329.2682926826,-105.557912568519,14329.2682926826,-110.423278725926,7164.63414634129,-101.937259290584,7164.63414634129,-98.0769270042495,14329.2682926826,-112.241596743756,14329.2682926826,-112.697121429239,7164.63414634129,-110.063012258671,7164.63414634129,-113.173784376487,14329.2682926826,-116.718432368193,14329.2682926826,-135.168035107828,7164.63414634129,-114.641455593857,7164.63414634129,-111.950661310707,28686.5234375,-43.3848916008173,28686.5234375,-130.510260898015
14390.2439024387,-66.5393593209388,14390.2439024387,-70.0761845820954,7195.12195121934,-47.9429922719539,7195.12195121934,-64.367421932401,14390.2439024387,-74.4245682399981,14390.2439024387,-81.815930591797,7195.12195121934,-84.7214352079159,7195.12195121934,-79.2852507697343,14390.2439024387,-102.314711968193,14390.2439024387,-109.573575511102,7195.12195121934,-86.1473018985534,7195.12195121934,-99.9552448060082,14390.2439024387,-110.352137276872,14390.2439024387,-116.856561615208,7195.12195121934,-108.305369505065,7195.12195121934,-98.9648385993838,14390.2439024387,-113.176694540211,14390.2439024387,-111.821087571488,7195.12195121934,-111.836517820936,7195.12195121934,-112.485425987772,14390.2439024387,-125.64526944387,14390.2439024387,-123.248703895586,7195.12195121934,-119.236663461586,7195.12195121934,-112.476088428602,28808.59375,-46.892349648387,28808.59375,-130.546789745835
